"","time","mean_valssp_Acte","mean_valssp_ActeL","mean_valssp_ActeU","mean_valsfp_Acte","mean_valsfp_ActeL","mean_valsfp_ActeU","mean_valsdet_Acte","mean_valsdet_ActeL","mean_valsdet_ActeU","mean_valssp_Sumi","mean_valssp_SumiL","mean_valssp_SumiU","mean_valsfp_Sumi","mean_valsfp_SumiL","mean_valsfp_SumiU","mean_valsdet_Sumi","mean_valsdet_SumiL","mean_valsdet_SumiU"
"97",97,0.76180836263028,0.750268942867374,0.772893827587993,0.197799872487619,0.187362613640415,0.208766637835593,0.109681858022455,0.104833925808029,0.114714693148384,0.518858083514296,0.498464763547881,0.539587800263256,0.364408780593919,0.345048372194902,0.383605712907987,0.236078495160496,0.225529573467498,0.247113867393463
"98",98,0.760191810862099,0.748562835468812,0.771363888158238,0.199147258017801,0.188623963885164,0.210204582466298,0.108816926750426,0.103984398492418,0.113834570039591,0.517016764574163,0.496550199871131,0.537823333812295,0.36638279920697,0.346912256548605,0.385688353529879,0.234751077682657,0.224194714413255,0.245795217003564
"99",99,0.758567764909894,0.746849005130426,0.769826711438811,0.200501527756637,0.189891821451956,0.211649782051824,0.107957989107991,0.103140962170965,0.112960337871076,0.515174983426147,0.494635737357283,0.536057919374679,0.368361313763297,0.348780847558306,0.387775187853206,0.23342884330114,0.222865482536791,0.244481318243209
"100",100,0.756936237133065,0.745127470503837,0.768282304481522,0.201862685651301,0.191166193210589,0.213102236742041,0.107105016585575,0.102303586005429,0.112091970415608,0.513332789998683,0.492721432135951,0.534291600723731,0.370344267703256,0.350654099442784,0.389866147533832,0.232111797463524,0.221541881064828,0.243172178417114
"101",101,0.755297240598911,0.743398251047485,0.766730674953932,0.203230735192574,0.192447085654592,0.214561946138574,0.106257980600254,0.101472239102522,0.111229441356196,0.511490234264988,0.490807340318305,0.532524421723238,0.372331603890664,0.352531965875126,0.391961163637138,0.23079994529364,0.220223912867978,0.241867804538123
"102",102,0.753650789087343,0.741661367031039,0.765171831144141,0.204605679409793,0.193734504896636,0.216028909289347,0.105416852499872,0.100646890518159,0.110372724290053,0.509647366237644,0.488893517990488,0.530756426323123,0.374323264618243,0.354414399986035,0.394060166646136,0.229493291593635,0.21891158046348,0.240568203328709
"103",103,0.751996897095509,0.739916839539661,0.763605781965513,0.205987520865817,0.195028456663957,0.217503124683173,0.104581603567108,0.0998275092616508,0.109521792732516,0.507804235963177,0.486980021207047,0.528987658555103,0.376319191613212,0.356301354367264,0.396163086469756,0.228191840846071,0.21760488601796,0.239273381222507
"104",104,0.750335579842306,0.738164690478154,0.762032536961322,0.207376261652016,0.196328946293783,0.218984590244389,0.10375220502349,0.0990140642998407,0.108676620120925,0.505960893516621,0.485066905984374,0.527218162528328,0.378319326043044,0.358192781075186,0.398269852451306,0.226895597216034,0.216303831350215,0.237983344365867
"105",105,0.748666853272789,0.736404942574943,0.760452106309326,0.208771903383296,0.197635978728785,0.220473303327544,0.10292862803335,0.0982065245611745,0.107837179818441,0.50411738899608,0.483154228294148,0.525447982425011,0.380323608521357,0.360088631634475,0.400380393377097,0.225604564553287,0.215008417934027,0.236698098619437
"106",106,0.746990734062475,0.734637619385929,0.758864500826259,0.210174447193143,0.19894955851253,0.221969260712127,0.102110843707732,0.0974048589397135,0.107003445117836,0.502273772517282,0.481242044056793,0.523677162496033,0.382331979113964,0.361988857041933,0.40249463748524,0.224318746394436,0.213718646900993,0.235417649559763
