"","time","mean_valssp_Acte","mean_valssp_ActeL","mean_valssp_ActeU","mean_valsfp_Acte","mean_valsfp_ActeL","mean_valsfp_ActeU","mean_valsdet_Acte","mean_valsdet_ActeL","mean_valsdet_ActeU","mean_valssp_Sumi","mean_valssp_SumiL","mean_valssp_SumiU","mean_valsfp_Sumi","mean_valsfp_SumiL","mean_valsfp_SumiU","mean_valsdet_Sumi","mean_valsdet_SumiL","mean_valsdet_SumiU"
"67",67,0.806931734662048,0.797245696831139,0.816345181461253,0.160570856649673,0.152703653032718,0.168951742911014,0.138506084262749,0.133174008010019,0.14391893511967,0.573683918932988,0.556069047386757,0.591485028277529,0.3073363656223,0.292011762765562,0.323092572941224,0.278303849801846,0.268051416785267,0.289588682290735
"68",68,0.805542513726406,0.795769489710444,0.815038985350307,0.161715580203286,0.153777022363132,0.17017242693573,0.137448381100868,0.132126130371507,0.142851778361871,0.571879396074754,0.554182377467076,0.589767196243383,0.30915308916483,0.293720906720316,0.325017781674481,0.276825129202824,0.266555196580315,0.288129232024505
"69",69,0.804145722872121,0.794285307972631,0.813725619060899,0.162866881217268,0.154856557581365,0.171400111474768,0.136397476270079,0.131085251065212,0.141791223947076,0.5700729591853,0.552294145013333,0.58804717164658,0.310975730363786,0.295435879888694,0.326948921244157,0.275351267853345,0.265064303607231,0.2866741689204
"70",70,0.80274135573931,0.79279314887924,0.812405073371347,0.164024774906512,0.155942274715632,0.17263481039383,0.135353345590588,0.130051342955521,0.140737250451512,0.568264654412831,0.55040440325196,0.586324993780164,0.312804251704072,0.297156653441114,0.32888594416533,0.273882281717792,0.263578752739064,0.285223509784093
"71",71,0.801329406501301,0.791293010327564,0.811077339503793,0.165189276185168,0.15703418955281,0.173876537187368,0.134315964661064,0.129024378694691,0.139689836222762,0.566454528102715,0.548513205582666,0.584600702144446,0.314638614999934,0.298883197956253,0.33082880220745,0.272418186390867,0.262098558431812,0.283777271098059
"72",72,0.799909869871169,0.78978489085778,0.809742409130123,0.166360399661531,0.15813231763401,0.175125304972737,0.133285308864307,0.128004330728957,0.138648959385009,0.564642626792888,0.546620605572506,0.582874336443584,0.316478781395813,0.300615483420743,0.332777446396845,0.270958997098533,0.26062373472592,0.282335469022025
"73",73,0.79848274110826,0.788268789660021,0.808400274377889,0.167538159632917,0.159236674250133,0.176381126484335,0.132261353372873,0.126991171304594,0.137614597844245,0.562828997209221,0.544726656949908,0.581145936582127,0.318324711367347,0.30235347922898,0.334731827019416,0.269504728698983,0.259154295247836,0.280898119393469
"74",74,0.797048016024678,0.786744706581409,0.807050927836211,0.168722570080515,0.160347274437413,0.177644014067745,0.13124407315465,0.125984872473908,0.136586729293444,0.561013686260836,0.542831413598659,0.579415542661515,0.320176364722519,0.304097154183043,0.336691893623509,0.268055395683671,0.257690253211607,0.279465237728155
"75",75,0.795605690991747,0.78521264213303,0.805694362561677,0.169913644664238,0.161464132972932,0.17891397967386,0.130233442978381,0.124985406101187,0.135565331217688,0.559196741035389,0.540934929551857,0.57768319497654,0.32203370060295,0.305846476492724,0.338657595022979,0.266611012178383,0.256231621420544,0.278036839220709
"76",76,0.794155762946438,0.783672597496849,0.804330572084221,0.171111396717547,0.162587264370125,0.180191034853014,0.129229437419152,0.123992743868575,0.134550380899269,0.557378208794305,0.539037258985818,0.575948934011764,0.323896677485345,0.30760141377568,0.340628879300437,0.265171591944354,0.254778412268917,0.276612938745242
"77",77,0.792698229397767,0.782124574532579,0.802959550412985,0.17231583924228,0.16371668287427,0.181475190749097,0.12823203086382,0.123006857281906,0.133541855422735,0.555558136967986,0.537138456213964,0.574212800437907,0.325765253183085,0.309361933057695,0.342605693810686,0.263737148379433,0.253330637743719,0.275193550856003
"78",78,0.791233088433154,0.78056857578447,0.801581292042168,0.173526984903456,0.164852402457955,0.182766458093681,0.127241197516401,0.122027717676463,0.132539731679909,0.553736573150969,0.535238575680658,0.572474835108193,0.327639384847973,0.311128000773063,0.344587985184345,0.262307694519289,0.251888309426466,0.273778689788082
"79",79,0.789760338724739,0.779004604488055,0.800195791956855,0.174744846024075,0.16599443681654,0.184064847200138,0.126256911403397,0.12105529622269,0.131543986374862,0.551913565097053,0.533337671955021,0.570735079054649,0.329519028972126,0.312899582765085,0.346575699331653,0.260883243038664,0.250451438495052,0.272368369458145
"80",80,0.788279979535666,0.77743266457681,0.798803045638819,0.175969434579917,0.167142799363597,0.18537036795776,0.125279146379089,0.120089563931838,0.130554596028844,0.550089160714389,0.531435799724713,0.568993573484388,0.331404141390025,0.314676644286686,0.348568781446474,0.259463806252667,0.249020035725643,0.270962603465213
"81",81,0.786792010726317,0.775852760688752,0.797403049072307,0.177200762194321,0.168297503226343,0.186683029825886,0.124307876130767,0.119130491661553,0.129571536985178,0.548263408060536,0.529533013789687,0.567250359775834,0.333294677280713,0.316459150001156,0.350567176010478,0.258049396118113,0.247594111494629,0.26956140509147
"82",82,0.785296432760502,0.774264898172965,0.795995798749792,0.17843884013297,0.169458561241055,0.188002841828028,0.123343074183917,0.118178050121402,0.128594785414105,0.546436355337483,0.527629369055912,0.565505479474929,0.335190591170147,0.318247063983003,0.352570826797516,0.256640024234897,0.246173675780606,0.268164787303123
"83",83,0.7837932467116,0.772669083096048,0.794581291677711,0.179683679298663,0.170625985948481,0.189329812546005,0.12238471390735,0.117232209878345,0.127624317317596,0.544608050886637,0.525724920529071,0.563758974291294,0.337091836933707,0.320040349718936,0.354579676878184,0.25523570184742,0.24475873816642,0.266772762751287
"84",84,0.782282454268653,0.771065322248476,0.79315952538216,0.180935290226091,0.171799789589237,0.190663950114087,0.121432768518292,0.116292941362133,0.126660108534115,0.542778543183779,0.523819723308242,0.562010886094361,0.338998367798855,0.321838970108964,0.35659366862457,0.253836439846045,0.243349307841237,0.26538534377291
"85",85,0.780764057742401,0.769453623150893,0.791730497914565,0.182193683076602,0.172979984099192,0.192005262213148,0.120487211087404,0.115360214870662,0.125702134743338,0.540947880833993,0.521913832579542,0.560261256909477,0.34091013634795,0.323642887467622,0.358612743715195,0.2524422487686,0.241945393602665,0.264002542391737
"86",86,0.779238060071264,0.767833994060305,0.790294207857324,0.183458867632975,0.174166581104849,0.193353756064822,0.119548014543773,0.114434000575251,0.124750371470833,0.539116112566563,0.520007303609759,0.55851012891396,0.34282709452122,0.325452063525315,0.360636843140137,0.251053138801913,0.240547003858918,0.262624370319309
"87",87,0.777704464827269,0.766206443976191,0.788850654329402,0.184730853294189,0.175359591918716,0.194709438425685,0.118615151679829,0.113514268525867,0.123804794092696,0.537283287229841,0.518100191739964,0.556757544433144,0.344749193619886,0.327266459429794,0.362665907206348,0.249669119783394,0.239154146631017,0.261250838955993
"88",88,0.776163276221911,0.764570982646526,0.787399836991902,0.186009649070192,0.176559027534674,0.19607231558144,0.117688595156224,0.112600988656286,0.122865377840136,0.535449453786089,0.516192552379104,0.555003545936376,0.346676384309447,0.329086035747747,0.364699875543153,0.248290201202646,0.237766829555031,0.25988195939205
"89",89,0.774614499111954,0.762927620573698,0.785941756053588,0.187295263576681,0.177764898623334,0.197442393341126,0.116768317506655,0.111694130789193,0.121932097804026,0.533614661306295,0.514284440997571,0.55324817603299,0.348608616623111,0.330910752466529,0.366738687107936,0.24691639220312,0.236385059884356,0.25851774240874
"90",90,0.773058139005163,0.761276369020336,0.78447641227637,0.188587705029875,0.178977215527393,0.198819677031339,0.115854291142629,0.110793664641218,0.121004928939402,0.531778958964965,0.512375913120768,0.551491477468258,0.350545839965398,0.332740568996,0.368782280192019,0.245547701583797,0.235008844492037,0.257158198479452
"91",91,0.771494202065973,0.759617240015033,0.783003806980747,0.189886981241306,0.180195988256988,0.200204171490478,0.114946488358185,0.109899559827912,0.120083846069917,0.52994239603489,0.510467024322651,0.549733493119296,0.352488003115881,0.334575444170509,0.370830592426717,0.244184137800918,0.233638189873121,0.255803337770874
"92",92,0.769922695121082,0.757950246357966,0.781523942051203,0.19119309961261,0.181421226485043,0.201595881063008,0.11404488133455,0.109011785868663,0.119168823892256,0.52810502188189,0.508557830219265,0.547974265990962,0.354435054233095,0.336415336250986,0.372883560789585,0.242825708969737,0.232273102147047,0.254453170144197
"93",93,0.768343625664971,0.756275401626407,0.780036819941556,0.192506067130327,0.182652939542621,0.202994809593751,0.113149442144756,0.108130312191544,0.118259836980497,0.526266885959539,0.506648386462269,0.54621383921171,0.356386940858602,0.338260202927177,0.374941121610847,0.241472422866314,0.230913587060073,0.253107705156342
"94",94,0.766757001865352,0.754592720180122,0.778542443680256,0.193825890360712,0.183891136414266,0.204400960422197,0.112260142758193,0.107255108138107,0.117356859790436,0.524428037803865,0.504738748732447,0.54445225602943,0.358343609921204,0.340110001319998,0.377003210580006,0.240124286929339,0.229559649987737,0.251766952061228
"95",95,0.765162832568529,0.752902217166662,0.777040816875634,0.195152575444563,0.18513582573336,0.20581433637685,0.11137695504511,0.106386142968105,0.116459866663858,0.522588527028042,0.502828972733219,0.542689559807259,0.36030500774132,0.341964687984018,0.379069762752643,0.238781308261992,0.22821129593735,0.250430919811063
"96",96,0.763561127304687,0.751203908526526,0.775531943721096,0.196486128092051,0.186387015777468,0.207234939769594,0.11049985078107,0.105523385864166,0.115568831832764,0.520748403317046,0.500919114184142,0.540925794019362,0.362271080035515,0.343824218910071,0.381140712557387,0.23744349363383,0.22686852955052,0.249099617057674
"97",97,0.761951896293089,0.749497810998217,0.774015829000259,0.197826553577577,0.187644714463695,0.208662772390099,0.10962880165134,0.104666805936386,0.114683729423556,0.518907716422316,0.499009228814406,0.539161002246701,0.364241771921185,0.345688549528,0.383215993803075,0.236110849482708,0.22553135510571,0.247773052153855
"98",98,0.760335150447191,0.747783942123165,0.772492478092032,0.199173856734634,0.188908929344043,0.21009783550025,0.108763779255236,0.10381637222688,0.113804533461173,0.517066516156382,0.497099372356335,0.537395228172772,0.366217027921398,0.347557634709523,0.385295539686088,0.234783381916728,0.224199776520826,0.246451233154759
"99",99,0.758710901379667,0.746062320250526,0.770961896975635,0.200528041950696,0.190179667600777,0.211540129828625,0.10790475511041,0.102972053714255,0.112931217873178,0.515224852387487,0.495189600538875,0.535628515579323,0.368196791969887,0.349431428771235,0.38737928279786,0.233461096716224,0.222873797355834,0.245134167819303
"100",100,0.757079161407337,0.744332964541852,0.769424092235553,0.201889113162118,0.191456936041794,0.212989655564994,0.107051700657088,0.102133819318033,0.112063756493802,0.513382775034198,0.493279969081095,0.533860908342052,0.3701810074162,0.351309885477729,0.389467155132569,0.232143999335765,0.221553420815404,0.243821863611613
"101",101,0.755439943556006,0.742595894975629,0.767879071066431,0.203257073849066,0.192740741096003,0.214446412354871,0.106204587262243,0.101301637903005,0.11120212306794,0.51154033406,0.491370533685684,0.532092450426288,0.372169617031001,0.353192958044861,0.391559088095003,0.230832094906196,0.220238649751585,0.242514327702492
"102",102,0.753793261565204,0.740851132351678,0.766326841277895,0.20463192703046,0.19403108880871,0.215910399294099,0.105363386223732,0.100475478283523,0.110346291255103,0.50969757946788,0.489461350032449,0.530323185882643,0.374162563011529,0.355080599143129,0.393655012508593,0.229525388236706,0.218929486666503,0.241211566970913
"103",103,0.752139129892825,0.739098698295416,0.764767411299311,0.206013675258946,0.19532798483702,0.21738161492348,0.104528068774361,0.09965530922774,0.10949623463332,0.507854561294911,0.48755247377183,0.52855315884266,0.376159786987201,0.356972760901189,0.395754858623629,0.22822388381691,0.21762593371509,0.239913588005542
